"year","party","candidate_name","poll_date","weeks_left","days_left","before_convention","avg_support"
2012,"democrat","Barack Obama",2012-10-18,3,19,FALSE,46.849429
2012,"democrat","Barack Obama",2012-10-20,2,17,FALSE,47.124943
2012,"democrat","Barack Obama",2012-10-21,2,16,FALSE,47.145015
2012,"democrat","Barack Obama",2012-10-22,2,15,FALSE,47.114657
2012,"democrat","Barack Obama",2012-10-23,2,14,FALSE,47.096435
2012,"democrat","Barack Obama",2012-10-25,2,12,FALSE,47.164564
2012,"democrat","Barack Obama",2012-10-26,2,11,FALSE,47.27159
2012,"democrat","Barack Obama",2012-10-27,1,10,FALSE,47.300917
2012,"democrat","Barack Obama",2012-10-28,1,9,FALSE,47.334796
2012,"democrat","Barack Obama",2012-10-29,1,8,FALSE,47.448834
2012,"democrat","Barack Obama",2012-10-30,1,7,FALSE,47.349459
2012,"democrat","Barack Obama",2012-10-31,1,6,FALSE,47.511828
2012,"democrat","Barack Obama",2012-11-01,1,5,FALSE,47.421608
2012,"democrat","Barack Obama",2012-11-02,1,4,FALSE,47.441645
2012,"democrat","Barack Obama",2012-11-03,0,3,FALSE,47.749305
2012,"democrat","Barack Obama",2012-11-04,0,2,FALSE,47.963961
2012,"democrat","Barack Obama",2012-11-05,0,1,FALSE,48.100725
2012,"republican","Mitt Romney",2012-03-01,36,250,TRUE,45.492803
2012,"republican","Mitt Romney",2012-03-02,36,249,TRUE,45.440291
2012,"republican","Mitt Romney",2012-03-03,35,248,TRUE,45.627869
2012,"republican","Mitt Romney",2012-03-04,35,247,TRUE,45.651842
2012,"republican","Mitt Romney",2012-03-05,35,246,TRUE,45.685224
2012,"republican","Mitt Romney",2012-03-06,35,245,TRUE,45.535994
2012,"republican","Mitt Romney",2012-03-07,35,244,TRUE,45.693832
2012,"republican","Mitt Romney",2012-03-08,35,243,TRUE,45.974833
2012,"republican","Mitt Romney",2012-03-09,35,242,TRUE,46.159583
2012,"republican","Mitt Romney",2012-03-10,34,241,TRUE,46.770648
2012,"republican","Mitt Romney",2012-03-11,34,240,TRUE,46.212422
2012,"republican","Mitt Romney",2012-03-12,34,239,TRUE,46.082124
2012,"republican","Mitt Romney",2012-03-13,34,238,TRUE,46.211108
2012,"republican","Mitt Romney",2012-03-14,34,237,TRUE,46.321026
2012,"republican","Mitt Romney",2012-03-15,34,236,TRUE,46.376592
2012,"republican","Mitt Romney",2012-03-16,34,235,TRUE,46.298565
2012,"republican","Mitt Romney",2012-03-17,33,234,TRUE,46.423142
2012,"republican","Mitt Romney",2012-03-18,33,233,TRUE,46.54985
2012,"republican","Mitt Romney",2012-03-19,33,232,TRUE,46.586142
2012,"republican","Mitt Romney",2012-03-20,33,231,TRUE,46.472758
2012,"republican","Mitt Romney",2012-03-21,33,230,TRUE,46.513921
2012,"republican","Mitt Romney",2012-03-22,33,229,TRUE,46.547173
2012,"republican","Mitt Romney",2012-03-24,32,227,TRUE,46.657674
2012,"republican","Mitt Romney",2012-03-25,32,226,TRUE,44.794039
2012,"republican","Mitt Romney",2012-03-26,32,225,TRUE,44.829295
2012,"republican","Mitt Romney",2012-03-27,32,224,TRUE,44.882947
2012,"republican","Mitt Romney",2012-03-28,32,223,TRUE,44.942651
2012,"republican","Mitt Romney",2012-03-29,32,222,TRUE,44.892899
2012,"republican","Mitt Romney",2012-03-30,32,221,TRUE,44.885243
2012,"republican","Mitt Romney",2012-03-31,31,220,TRUE,44.797756
2012,"republican","Mitt Romney",2012-04-01,31,219,TRUE,44.861952
2012,"republican","Mitt Romney",2012-04-02,31,218,TRUE,44.926067
2012,"republican","Mitt Romney",2012-04-03,31,217,TRUE,45.337291
2012,"republican","Mitt Romney",2012-04-04,31,216,TRUE,45.39415
2012,"republican","Mitt Romney",2012-04-05,31,215,TRUE,44.585817
2012,"republican","Mitt Romney",2012-04-06,31,214,TRUE,44.41289
2012,"republican","Mitt Romney",2012-04-07,30,213,TRUE,44.568862
2012,"republican","Mitt Romney",2012-04-08,30,212,TRUE,44.565479
2012,"republican","Mitt Romney",2012-04-09,30,211,TRUE,44.564482
2012,"republican","Mitt Romney",2012-04-10,30,210,TRUE,44.666104
2012,"republican","Mitt Romney",2012-04-11,30,209,TRUE,45.244852
2012,"republican","Mitt Romney",2012-04-12,30,208,TRUE,45.217467
2012,"republican","Mitt Romney",2012-04-13,30,207,TRUE,45.464339
2012,"republican","Mitt Romney",2012-04-14,29,206,TRUE,45.584289
2012,"republican","Mitt Romney",2012-04-15,29,205,TRUE,45.810876
2012,"republican","Mitt Romney",2012-04-16,29,204,TRUE,45.75232
2012,"republican","Mitt Romney",2012-04-17,29,203,TRUE,45.633284
2012,"republican","Mitt Romney",2012-04-18,29,202,TRUE,45.660179
2012,"republican","Mitt Romney",2012-04-19,29,201,TRUE,45.649352
2012,"republican","Mitt Romney",2012-04-20,29,200,TRUE,45.605078
2012,"republican","Mitt Romney",2012-04-21,28,199,TRUE,45.546322
2012,"republican","Mitt Romney",2012-04-22,28,198,TRUE,45.155191
2012,"republican","Mitt Romney",2012-04-23,28,197,TRUE,45.282429
2012,"republican","Mitt Romney",2012-04-24,28,196,TRUE,45.566914
2012,"republican","Mitt Romney",2012-04-25,28,195,TRUE,46.68694
2012,"republican","Mitt Romney",2012-04-26,28,194,TRUE,46.094799
2012,"republican","Mitt Romney",2012-04-27,28,193,TRUE,46.265716
2012,"republican","Mitt Romney",2012-04-28,27,192,TRUE,46.873883
2012,"republican","Mitt Romney",2012-04-29,27,191,TRUE,46.820844
2012,"republican","Mitt Romney",2012-04-30,27,190,TRUE,46.413819
2012,"republican","Mitt Romney",2012-05-01,27,189,TRUE,46.369921
2012,"republican","Mitt Romney",2012-05-02,27,188,TRUE,46.340136
2012,"republican","Mitt Romney",2012-05-03,27,187,TRUE,46.514954
2012,"republican","Mitt Romney",2012-05-04,27,186,TRUE,46.493795
2012,"republican","Mitt Romney",2012-05-05,26,185,TRUE,46.576921
2012,"republican","Mitt Romney",2012-05-06,26,184,TRUE,46.686715
2012,"republican","Mitt Romney",2012-05-07,26,183,TRUE,46.421481
2012,"republican","Mitt Romney",2012-05-08,26,182,TRUE,46.761036
2012,"republican","Mitt Romney",2012-05-09,26,181,TRUE,46.812828
2012,"republican","Mitt Romney",2012-05-10,26,180,TRUE,46.869464
2012,"republican","Mitt Romney",2012-05-11,26,179,TRUE,46.885286
2012,"republican","Mitt Romney",2012-05-12,25,178,TRUE,46.712548
2012,"republican","Mitt Romney",2012-05-13,25,177,TRUE,46.690522
2012,"republican","Mitt Romney",2012-05-14,25,176,TRUE,46.866392
2012,"republican","Mitt Romney",2012-05-15,25,175,TRUE,46.31713
2012,"republican","Mitt Romney",2012-05-16,25,174,TRUE,46.31265
2012,"republican","Mitt Romney",2012-05-17,25,173,TRUE,46.360073
2012,"republican","Mitt Romney",2012-05-18,25,172,TRUE,46.388536
2012,"republican","Mitt Romney",2012-05-19,24,171,TRUE,46.278671
2012,"republican","Mitt Romney",2012-05-20,24,170,TRUE,46.257992
2012,"republican","Mitt Romney",2012-05-21,24,169,TRUE,46.139045
2012,"republican","Mitt Romney",2012-05-22,24,168,TRUE,46.144984
2012,"republican","Mitt Romney",2012-05-23,24,167,TRUE,46.050058
2012,"republican","Mitt Romney",2012-05-24,24,166,TRUE,46.109728
2012,"republican","Mitt Romney",2012-05-25,24,165,TRUE,45.965231
2012,"republican","Mitt Romney",2012-05-26,23,164,TRUE,45.942278
2012,"republican","Mitt Romney",2012-05-27,23,163,TRUE,46.1614805
2012,"republican","Mitt Romney",2012-05-29,23,161,TRUE,46.055555
2012,"republican","Mitt Romney",2012-05-30,23,160,TRUE,45.937105
2012,"republican","Mitt Romney",2012-05-31,23,159,TRUE,46.223044
2012,"republican","Mitt Romney",2012-06-01,23,158,TRUE,46.229444
2012,"republican","Mitt Romney",2012-06-02,22,157,TRUE,46.308925
2012,"republican","Mitt Romney",2012-06-03,22,156,TRUE,45.825199
2012,"republican","Mitt Romney",2012-06-04,22,155,TRUE,45.605659
2012,"republican","Mitt Romney",2012-06-05,22,154,TRUE,45.623118
2012,"republican","Mitt Romney",2012-06-06,22,153,TRUE,45.90046
2012,"republican","Mitt Romney",2012-06-07,22,152,TRUE,45.74661
2012,"republican","Mitt Romney",2012-06-08,22,151,TRUE,45.974166
2012,"republican","Mitt Romney",2012-06-10,21,149,TRUE,45.877457
2012,"republican","Mitt Romney",2012-06-11,21,148,TRUE,45.92375
2012,"republican","Mitt Romney",2012-06-12,21,147,TRUE,46.007683
2012,"republican","Mitt Romney",2012-06-13,21,146,TRUE,46.008269
2012,"republican","Mitt Romney",2012-06-14,21,145,TRUE,46.067761
2012,"republican","Mitt Romney",2012-06-15,21,144,TRUE,46.109753
2012,"republican","Mitt Romney",2012-06-16,20,143,TRUE,46.136174
2012,"republican","Mitt Romney",2012-06-17,20,142,TRUE,46.368666
2012,"republican","Mitt Romney",2012-06-18,20,141,TRUE,45.957984
2012,"republican","Mitt Romney",2012-06-20,20,139,TRUE,46.01709
2012,"republican","Mitt Romney",2012-06-21,20,138,TRUE,46.038162
2012,"republican","Mitt Romney",2012-06-22,20,137,TRUE,46.090904
2012,"republican","Mitt Romney",2012-06-23,19,136,TRUE,46.084357
2012,"republican","Mitt Romney",2012-06-24,19,135,TRUE,46.117482
2012,"republican","Mitt Romney",2012-06-25,19,134,TRUE,46.229369
2012,"republican","Mitt Romney",2012-06-26,19,133,TRUE,45.717705
2012,"republican","Mitt Romney",2012-06-27,19,132,TRUE,45.717563
2012,"republican","Mitt Romney",2012-06-28,19,131,TRUE,45.528722
2012,"republican","Mitt Romney",2012-06-29,19,130,TRUE,45.547118
2012,"republican","Mitt Romney",2012-06-30,18,129,TRUE,45.565128
2012,"republican","Mitt Romney",2012-07-01,18,128,TRUE,45.686894
2012,"republican","Mitt Romney",2012-07-02,18,127,TRUE,45.7408723333333
2012,"republican","Mitt Romney",2012-07-05,18,124,TRUE,45.699712
2012,"republican","Mitt Romney",2012-07-06,18,123,TRUE,45.722957
2012,"republican","Mitt Romney",2012-07-07,17,122,TRUE,45.718674
2012,"republican","Mitt Romney",2012-07-08,17,121,TRUE,45.675294
2012,"republican","Mitt Romney",2012-07-09,17,120,TRUE,45.873116
2012,"republican","Mitt Romney",2012-07-10,17,119,TRUE,45.827858
2012,"republican","Mitt Romney",2012-07-11,17,118,TRUE,45.619428
2012,"republican","Mitt Romney",2012-07-13,17,116,TRUE,45.735956
2012,"republican","Mitt Romney",2012-07-14,16,115,TRUE,45.696654
2012,"republican","Mitt Romney",2012-07-15,16,114,TRUE,45.838109
2012,"republican","Mitt Romney",2012-07-16,16,113,TRUE,45.914506
2012,"republican","Mitt Romney",2012-07-17,16,112,TRUE,45.822153
2012,"republican","Mitt Romney",2012-07-18,16,111,TRUE,45.896135
2012,"republican","Mitt Romney",2012-07-19,16,110,TRUE,45.80885
2012,"republican","Mitt Romney",2012-07-20,16,109,TRUE,45.76553
2012,"republican","Mitt Romney",2012-07-21,15,108,TRUE,45.82085
2012,"republican","Mitt Romney",2012-07-22,15,107,TRUE,45.919245
2012,"republican","Mitt Romney",2012-07-23,15,106,TRUE,45.952391
2012,"republican","Mitt Romney",2012-07-24,15,105,TRUE,46.054344
2012,"republican","Mitt Romney",2012-07-25,15,104,TRUE,46.10352
2012,"republican","Mitt Romney",2012-07-26,15,103,TRUE,45.877473
2012,"republican","Mitt Romney",2012-07-27,15,102,TRUE,45.885317
2012,"republican","Mitt Romney",2012-07-28,14,101,TRUE,45.878867
2012,"republican","Mitt Romney",2012-07-29,14,100,TRUE,46.014536
2012,"republican","Mitt Romney",2012-07-30,14,99,TRUE,46.053518
2012,"republican","Mitt Romney",2012-07-31,14,98,TRUE,46.081752
2012,"republican","Mitt Romney",2012-08-01,14,97,TRUE,46.061721
2012,"republican","Mitt Romney",2012-08-02,14,96,TRUE,46.096997
2012,"republican","Mitt Romney",2012-08-03,14,95,TRUE,46.124511
2012,"republican","Mitt Romney",2012-08-04,13,94,TRUE,46.186682
2012,"republican","Mitt Romney",2012-08-05,13,93,TRUE,46.121544
2012,"republican","Mitt Romney",2012-08-06,13,92,TRUE,46.142337
2012,"republican","Mitt Romney",2012-08-07,13,91,TRUE,45.882043
2012,"republican","Mitt Romney",2012-08-08,13,90,TRUE,45.9979555
2012,"republican","Mitt Romney",2012-08-10,13,88,TRUE,45.856272
2012,"republican","Mitt Romney",2012-08-11,12,87,TRUE,45.884451
2012,"republican","Mitt Romney",2012-08-12,12,86,TRUE,46.309528
2012,"republican","Mitt Romney",2012-08-13,12,85,TRUE,46.383255
2012,"republican","Mitt Romney",2012-08-14,12,84,TRUE,46.44839
2012,"republican","Mitt Romney",2012-08-15,12,83,TRUE,46.436484
2012,"republican","Mitt Romney",2012-08-16,12,82,TRUE,46.6508405
2012,"republican","Mitt Romney",2012-08-18,11,80,TRUE,46.62979
2012,"republican","Mitt Romney",2012-08-19,11,79,TRUE,46.407906
2012,"republican","Mitt Romney",2012-08-20,11,78,TRUE,46.527957
2012,"republican","Mitt Romney",2012-08-21,11,77,TRUE,46.525521
2012,"republican","Mitt Romney",2012-08-22,11,76,TRUE,46.419342
2012,"republican","Mitt Romney",2012-08-23,11,75,TRUE,46.55627
2012,"republican","Mitt Romney",2012-08-24,11,74,TRUE,46.530838
2012,"republican","Mitt Romney",2012-08-25,10,73,TRUE,46.670899
2012,"republican","Mitt Romney",2012-08-26,10,72,TRUE,46.652783
2012,"republican","Mitt Romney",2012-08-27,10,71,TRUE,46.595157
2012,"republican","Mitt Romney",2012-08-28,10,70,TRUE,46.591461
2012,"republican","Mitt Romney",2012-08-29,10,69,TRUE,46.525767
2012,"republican","Mitt Romney",2012-08-30,10,68,FALSE,46.36939
2012,"republican","Mitt Romney",2012-08-31,10,67,FALSE,46.565335
2012,"republican","Mitt Romney",2012-09-01,9,66,FALSE,46.753416
2012,"republican","Mitt Romney",2012-09-02,9,65,FALSE,46.974103
2012,"republican","Mitt Romney",2012-09-03,9,64,FALSE,46.667533
2012,"republican","Mitt Romney",2012-09-04,9,63,FALSE,46.737932
2012,"republican","Mitt Romney",2012-09-05,9,62,FALSE,46.752856
2012,"republican","Mitt Romney",2012-09-06,9,61,FALSE,45.854526
2012,"republican","Mitt Romney",2012-09-08,8,59,FALSE,45.62194
2012,"republican","Mitt Romney",2012-09-09,8,58,FALSE,45.322825
2012,"republican","Mitt Romney",2012-09-10,8,57,FALSE,45.508598
2012,"republican","Mitt Romney",2012-09-11,8,56,FALSE,45.337615
2012,"republican","Mitt Romney",2012-09-12,8,55,FALSE,45.289971
2012,"republican","Mitt Romney",2012-09-13,8,54,FALSE,45.185541
2012,"republican","Mitt Romney",2012-09-14,8,53,FALSE,45.348895
2012,"republican","Mitt Romney",2012-09-15,7,52,FALSE,45.36759
2012,"republican","Mitt Romney",2012-09-16,7,51,FALSE,45.117224
2012,"republican","Mitt Romney",2012-09-17,7,50,FALSE,45.212978
2012,"republican","Mitt Romney",2012-09-18,7,49,FALSE,45.143123
2012,"republican","Mitt Romney",2012-09-19,7,48,FALSE,44.973007
2012,"republican","Mitt Romney",2012-09-20,7,47,FALSE,45.158092
2012,"republican","Mitt Romney",2012-09-21,7,46,FALSE,45.170935
2012,"republican","Mitt Romney",2012-09-22,6,45,FALSE,45.147678
2012,"republican","Mitt Romney",2012-09-23,6,44,FALSE,45.224564
2012,"republican","Mitt Romney",2012-09-24,6,43,FALSE,45.158363
2012,"republican","Mitt Romney",2012-09-25,6,42,FALSE,45.113991
2012,"republican","Mitt Romney",2012-09-26,6,41,FALSE,45.054865
2012,"republican","Mitt Romney",2012-09-27,6,40,FALSE,45.165767
2012,"republican","Mitt Romney",2012-09-28,6,39,FALSE,45.148199
2012,"republican","Mitt Romney",2012-09-29,5,38,FALSE,45.105024
2012,"republican","Mitt Romney",2012-09-30,5,37,FALSE,45.286571
2012,"republican","Mitt Romney",2012-10-01,5,36,FALSE,45.197178
2012,"republican","Mitt Romney",2012-10-02,5,35,FALSE,45.2700795
2012,"republican","Mitt Romney",2012-10-04,5,33,FALSE,45.751334
2012,"republican","Mitt Romney",2012-10-06,4,31,FALSE,46.273739
2012,"republican","Mitt Romney",2012-10-07,4,30,FALSE,46.64488
2012,"republican","Mitt Romney",2012-10-08,4,29,FALSE,46.858422
2012,"republican","Mitt Romney",2012-10-09,4,28,FALSE,47.124018
2012,"republican","Mitt Romney",2012-10-10,4,27,FALSE,47.252426
2012,"republican","Mitt Romney",2012-10-11,4,26,FALSE,47.389028
2012,"republican","Mitt Romney",2012-10-12,4,25,FALSE,47.840687
2012,"republican","Mitt Romney",2012-10-13,3,24,FALSE,47.653463
2012,"republican","Mitt Romney",2012-10-14,3,23,FALSE,47.82597
2012,"republican","Mitt Romney",2012-10-15,3,22,FALSE,47.7551975
2012,"republican","Mitt Romney",2012-10-17,3,20,FALSE,48.239229
2012,"republican","Mitt Romney",2012-10-18,3,19,FALSE,48.144836
2012,"republican","Mitt Romney",2012-10-19,3,18,FALSE,48.018532
2012,"republican","Mitt Romney",2012-10-20,2,17,FALSE,48.083689
2012,"republican","Mitt Romney",2012-10-21,2,16,FALSE,48.043882
2012,"republican","Mitt Romney",2012-10-22,2,15,FALSE,48.12185
2012,"republican","Mitt Romney",2012-10-23,2,14,FALSE,48.185348
2012,"republican","Mitt Romney",2012-10-25,2,12,FALSE,48.304652
2012,"republican","Mitt Romney",2012-10-26,2,11,FALSE,48.158635
2012,"republican","Mitt Romney",2012-10-27,1,10,FALSE,48.051885
2012,"republican","Mitt Romney",2012-10-28,1,9,FALSE,48.067203
2012,"republican","Mitt Romney",2012-10-29,1,8,FALSE,47.952167
2012,"republican","Mitt Romney",2012-10-30,1,7,FALSE,47.903375
2012,"republican","Mitt Romney",2012-10-31,1,6,FALSE,47.803806
2012,"republican","Mitt Romney",2012-11-01,1,5,FALSE,47.849779
2012,"republican","Mitt Romney",2012-11-02,1,4,FALSE,47.795708
2012,"republican","Mitt Romney",2012-11-03,0,3,FALSE,47.597424
2012,"republican","Mitt Romney",2012-11-04,0,2,FALSE,47.672613
2012,"republican","Mitt Romney",2012-11-05,0,1,FALSE,47.74572
2016,"democrat","Hillary Rodham Clinton",2016-03-03,36,250,TRUE,47.38879
2016,"democrat","Hillary Rodham Clinton",2016-03-04,36,249,TRUE,47.35847
2016,"democrat","Hillary Rodham Clinton",2016-03-05,35,248,TRUE,47.32251
2016,"democrat","Hillary Rodham Clinton",2016-03-06,35,247,TRUE,48.23955
2016,"democrat","Hillary Rodham Clinton",2016-03-07,35,246,TRUE,48.1249
2016,"democrat","Hillary Rodham Clinton",2016-03-08,35,245,TRUE,48.21116
2016,"democrat","Hillary Rodham Clinton",2016-03-09,35,244,TRUE,48.33816
2016,"democrat","Hillary Rodham Clinton",2016-03-10,35,243,TRUE,48.2334
2016,"democrat","Hillary Rodham Clinton",2016-03-11,35,242,TRUE,48.10286
2016,"democrat","Hillary Rodham Clinton",2016-03-12,34,241,TRUE,47.46333
2016,"democrat","Hillary Rodham Clinton",2016-03-13,34,240,TRUE,47.59109
2016,"democrat","Hillary Rodham Clinton",2016-03-14,34,239,TRUE,47.49745
2016,"democrat","Hillary Rodham Clinton",2016-03-15,34,238,TRUE,47.66542
2016,"democrat","Hillary Rodham Clinton",2016-03-16,34,237,TRUE,47.58393
2016,"democrat","Hillary Rodham Clinton",2016-03-17,34,236,TRUE,47.41105
2016,"democrat","Hillary Rodham Clinton",2016-03-18,34,235,TRUE,47.29955
2016,"democrat","Hillary Rodham Clinton",2016-03-19,33,234,TRUE,47.12518
2016,"democrat","Hillary Rodham Clinton",2016-03-20,33,233,TRUE,47.40889
2016,"democrat","Hillary Rodham Clinton",2016-03-21,33,232,TRUE,47.43297
2016,"democrat","Hillary Rodham Clinton",2016-03-22,33,231,TRUE,48.24231
2016,"democrat","Hillary Rodham Clinton",2016-03-23,33,230,TRUE,48.27962
2016,"democrat","Hillary Rodham Clinton",2016-03-24,33,229,TRUE,48.77098
2016,"democrat","Hillary Rodham Clinton",2016-03-25,33,228,TRUE,48.83969
2016,"democrat","Hillary Rodham Clinton",2016-03-26,32,227,TRUE,48.903975
2016,"democrat","Hillary Rodham Clinton",2016-03-28,32,225,TRUE,49.04003
2016,"democrat","Hillary Rodham Clinton",2016-03-29,32,224,TRUE,49.0709
2016,"democrat","Hillary Rodham Clinton",2016-03-31,32,222,TRUE,49.04155
2016,"democrat","Hillary Rodham Clinton",2016-04-01,32,221,TRUE,49.0225
2016,"democrat","Hillary Rodham Clinton",2016-04-02,31,220,TRUE,48.81142
2016,"democrat","Hillary Rodham Clinton",2016-04-03,31,219,TRUE,48.2974
2016,"democrat","Hillary Rodham Clinton",2016-04-05,31,217,TRUE,48.16624
2016,"democrat","Hillary Rodham Clinton",2016-04-06,31,216,TRUE,48.11096
2016,"democrat","Hillary Rodham Clinton",2016-04-07,31,215,TRUE,48.1279
2016,"democrat","Hillary Rodham Clinton",2016-04-08,31,214,TRUE,48.16901
2016,"democrat","Hillary Rodham Clinton",2016-04-09,30,213,TRUE,48.1686
2016,"democrat","Hillary Rodham Clinton",2016-04-10,30,212,TRUE,48.36018
2016,"democrat","Hillary Rodham Clinton",2016-04-11,30,211,TRUE,48.60903
2016,"democrat","Hillary Rodham Clinton",2016-04-13,30,209,TRUE,48.669585
2016,"democrat","Hillary Rodham Clinton",2016-04-15,30,207,TRUE,48.61714
2016,"democrat","Hillary Rodham Clinton",2016-04-16,29,206,TRUE,48.6134
2016,"democrat","Hillary Rodham Clinton",2016-04-17,29,205,TRUE,48.79501
2016,"democrat","Hillary Rodham Clinton",2016-04-18,29,204,TRUE,48.73502
2016,"democrat","Hillary Rodham Clinton",2016-04-19,29,203,TRUE,48.68856
2016,"democrat","Hillary Rodham Clinton",2016-04-20,29,202,TRUE,48.33208
2016,"democrat","Hillary Rodham Clinton",2016-04-22,29,200,TRUE,48.27682
2016,"democrat","Hillary Rodham Clinton",2016-04-24,28,198,TRUE,48.53803
2016,"democrat","Hillary Rodham Clinton",2016-04-25,28,197,TRUE,48.41153
2016,"democrat","Hillary Rodham Clinton",2016-04-26,28,196,TRUE,47.538465
2016,"democrat","Hillary Rodham Clinton",2016-04-28,28,194,TRUE,47.481765
2016,"democrat","Hillary Rodham Clinton",2016-04-30,27,192,TRUE,47.46349
2016,"democrat","Hillary Rodham Clinton",2016-05-01,27,191,TRUE,47.83271
2016,"democrat","Hillary Rodham Clinton",2016-05-02,27,190,TRUE,47.88375
2016,"democrat","Hillary Rodham Clinton",2016-05-03,27,189,TRUE,47.87336
2016,"democrat","Hillary Rodham Clinton",2016-05-04,27,188,TRUE,48.28608
2016,"democrat","Hillary Rodham Clinton",2016-05-05,27,187,TRUE,48.13321
2016,"democrat","Hillary Rodham Clinton",2016-05-06,27,186,TRUE,47.91378
2016,"democrat","Hillary Rodham Clinton",2016-05-07,26,185,TRUE,47.86022
2016,"democrat","Hillary Rodham Clinton",2016-05-08,26,184,TRUE,47.58167
2016,"democrat","Hillary Rodham Clinton",2016-05-09,26,183,TRUE,46.3755
2016,"democrat","Hillary Rodham Clinton",2016-05-10,26,182,TRUE,46.678955
2016,"democrat","Hillary Rodham Clinton",2016-05-12,26,180,TRUE,46.43602
2016,"democrat","Hillary Rodham Clinton",2016-05-13,26,179,TRUE,46.50868
2016,"democrat","Hillary Rodham Clinton",2016-05-14,25,178,TRUE,46.49825
2016,"democrat","Hillary Rodham Clinton",2016-05-15,25,177,TRUE,45.28389
2016,"democrat","Hillary Rodham Clinton",2016-05-16,25,176,TRUE,45.22824
2016,"democrat","Hillary Rodham Clinton",2016-05-17,25,175,TRUE,44.87046
2016,"democrat","Hillary Rodham Clinton",2016-05-18,25,174,TRUE,44.58748
2016,"democrat","Hillary Rodham Clinton",2016-05-19,25,173,TRUE,44.44678
2016,"democrat","Hillary Rodham Clinton",2016-05-20,25,172,TRUE,44.449385
2016,"democrat","Hillary Rodham Clinton",2016-05-22,24,170,TRUE,44.39217
2016,"democrat","Hillary Rodham Clinton",2016-05-23,24,169,TRUE,44.18473
2016,"democrat","Hillary Rodham Clinton",2016-05-24,24,168,TRUE,44.1671133333333
2016,"democrat","Hillary Rodham Clinton",2016-05-27,24,165,TRUE,44.07299
2016,"democrat","Hillary Rodham Clinton",2016-05-28,23,164,TRUE,44.10684
2016,"democrat","Hillary Rodham Clinton",2016-05-29,23,163,TRUE,44.29289
2016,"democrat","Hillary Rodham Clinton",2016-05-30,23,162,TRUE,44.07858
2016,"democrat","Hillary Rodham Clinton",2016-05-31,23,161,TRUE,44.05272
2016,"democrat","Hillary Rodham Clinton",2016-06-01,23,160,TRUE,44.06859
2016,"democrat","Hillary Rodham Clinton",2016-06-04,22,157,TRUE,44.26293
2016,"democrat","Hillary Rodham Clinton",2016-06-05,22,156,TRUE,44.19832
2016,"democrat","Hillary Rodham Clinton",2016-06-07,22,154,TRUE,43.91096
2016,"democrat","Hillary Rodham Clinton",2016-06-08,22,153,TRUE,42.74662
2016,"democrat","Hillary Rodham Clinton",2016-06-09,22,152,TRUE,42.9050633333333
2016,"democrat","Hillary Rodham Clinton",2016-06-12,21,149,TRUE,43.05914
2016,"democrat","Hillary Rodham Clinton",2016-06-13,21,148,TRUE,42.66788
2016,"democrat","Hillary Rodham Clinton",2016-06-15,21,146,TRUE,43.20708
2016,"democrat","Hillary Rodham Clinton",2016-06-16,21,145,TRUE,43.733315
2016,"democrat","Hillary Rodham Clinton",2016-06-18,20,143,TRUE,43.97888
2016,"democrat","Hillary Rodham Clinton",2016-06-19,20,142,TRUE,43.72672
2016,"democrat","Hillary Rodham Clinton",2016-06-20,20,141,TRUE,44.06465
2016,"democrat","Hillary Rodham Clinton",2016-06-21,20,140,TRUE,44.27093
2016,"democrat","Hillary Rodham Clinton",2016-06-23,20,138,TRUE,44.242685
2016,"democrat","Hillary Rodham Clinton",2016-06-25,19,136,TRUE,44.34155
2016,"democrat","Hillary Rodham Clinton",2016-06-26,19,135,TRUE,44.49011
2016,"democrat","Hillary Rodham Clinton",2016-06-27,19,134,TRUE,43.98907
2016,"democrat","Hillary Rodham Clinton",2016-06-28,19,133,TRUE,44.30521
2016,"democrat","Hillary Rodham Clinton",2016-06-29,19,132,TRUE,43.51782
2016,"democrat","Hillary Rodham Clinton",2016-07-02,18,129,TRUE,43.48127
2016,"democrat","Hillary Rodham Clinton",2016-07-03,18,128,TRUE,43.41246
2016,"democrat","Hillary Rodham Clinton",2016-07-04,18,127,TRUE,43.48192
2016,"democrat","Hillary Rodham Clinton",2016-07-05,18,126,TRUE,43.42197
2016,"democrat","Hillary Rodham Clinton",2016-07-06,18,125,TRUE,43.407595
2016,"democrat","Hillary Rodham Clinton",2016-07-08,18,123,TRUE,43.35671
2016,"democrat","Hillary Rodham Clinton",2016-07-09,17,122,TRUE,42.88163
2016,"democrat","Hillary Rodham Clinton",2016-07-10,17,121,TRUE,42.67928
2016,"democrat","Hillary Rodham Clinton",2016-07-11,17,120,TRUE,42.60842
2016,"democrat","Hillary Rodham Clinton",2016-07-12,17,119,TRUE,42.03815
2016,"democrat","Hillary Rodham Clinton",2016-07-13,17,118,TRUE,41.99547
2016,"democrat","Hillary Rodham Clinton",2016-07-14,17,117,TRUE,42.15539
2016,"democrat","Hillary Rodham Clinton",2016-07-15,17,116,TRUE,42.10009
2016,"democrat","Hillary Rodham Clinton",2016-07-16,16,115,TRUE,42.23518
2016,"democrat","Hillary Rodham Clinton",2016-07-17,16,114,TRUE,42.32452
2016,"democrat","Hillary Rodham Clinton",2016-07-18,16,113,TRUE,42.18048
2016,"democrat","Hillary Rodham Clinton",2016-07-19,16,112,TRUE,42.348885
2016,"democrat","Hillary Rodham Clinton",2016-07-21,16,110,TRUE,42.23481
