poll_startdate,poll_enddate,approve,disapprove,unsure_NA,president,year
1972-02-01T00:00:00Z,1972-02-01T00:00:00Z,51,36,11,Richard Nixon,1972
1972-02-01T00:00:00Z,1972-02-01T00:00:00Z,51,36,11,Richard Nixon,1972
1972-01-04T00:00:00Z,1972-01-04T00:00:00Z,49,39,11,Richard Nixon,1972
1972-01-04T00:00:00Z,1972-01-04T00:00:00Z,49,39,11,Richard Nixon,1972
1971-12-10T00:00:00Z,1971-12-13T00:00:00Z,49,36,13,Richard Nixon,1971
1971-12-10T00:00:00Z,1971-12-13T00:00:00Z,49,36,13,Richard Nixon,1971
1971-10-29T00:00:00Z,1971-11-02T00:00:00Z,49,36,14,Richard Nixon,1971
1971-10-29T00:00:00Z,1971-11-02T00:00:00Z,49,36,14,Richard Nixon,1971
1971-10-08T00:00:00Z,1971-10-11T00:00:00Z,50,36,13,Richard Nixon,1971
1971-10-08T00:00:00Z,1971-10-11T00:00:00Z,50,36,13,Richard Nixon,1971
1971-08-27T00:00:00Z,1971-08-30T00:00:00Z,47,37,15,Richard Nixon,1971
1971-08-27T00:00:00Z,1971-08-30T00:00:00Z,47,37,15,Richard Nixon,1971
1971-08-25T00:00:00Z,1971-08-25T00:00:00Z,47,43,9,Richard Nixon,1971
1971-08-25T00:00:00Z,1971-08-25T00:00:00Z,47,43,9,Richard Nixon,1971
1971-07-15T00:00:00Z,1971-07-18T00:00:00Z,47,34,17,Richard Nixon,1971
1971-07-15T00:00:00Z,1971-07-18T00:00:00Z,47,34,17,Richard Nixon,1971
1971-06-25T00:00:00Z,1971-06-28T00:00:00Z,44,36,19,Richard Nixon,1971
1971-06-25T00:00:00Z,1971-06-28T00:00:00Z,44,36,19,Richard Nixon,1971
1971-06-04T00:00:00Z,1971-06-07T00:00:00Z,43,32,24,Richard Nixon,1971
1971-06-04T00:00:00Z,1971-06-07T00:00:00Z,43,32,24,Richard Nixon,1971
1971-05-14T00:00:00Z,1971-05-17T00:00:00Z,40,28,31,Richard Nixon,1971
1971-05-14T00:00:00Z,1971-05-17T00:00:00Z,40,28,31,Richard Nixon,1971
1971-04-23T00:00:00Z,1971-04-26T00:00:00Z,47,36,15,Richard Nixon,1971
1971-04-23T00:00:00Z,1971-04-26T00:00:00Z,47,36,15,Richard Nixon,1971
1971-03-30T00:00:00Z,1971-03-30T00:00:00Z,48,38,12,Richard Nixon,1971
1971-03-30T00:00:00Z,1971-03-30T00:00:00Z,48,38,12,Richard Nixon,1971
1971-03-11T00:00:00Z,1971-03-14T00:00:00Z,49,36,13,Richard Nixon,1971
1971-03-11T00:00:00Z,1971-03-14T00:00:00Z,49,36,13,Richard Nixon,1971
1971-02-19T00:00:00Z,1971-02-22T00:00:00Z,49,36,13,Richard Nixon,1971
1971-02-19T00:00:00Z,1971-02-22T00:00:00Z,49,36,13,Richard Nixon,1971
1971-01-08T00:00:00Z,1971-01-11T00:00:00Z,55,33,10,Richard Nixon,1971
1971-01-08T00:00:00Z,1971-01-11T00:00:00Z,55,33,10,Richard Nixon,1971
1970-12-03T00:00:00Z,1970-12-08T00:00:00Z,48,32,19,Richard Nixon,1970
1970-12-03T00:00:00Z,1970-12-08T00:00:00Z,48,32,19,Richard Nixon,1970
1970-11-13T00:00:00Z,1970-11-17T00:00:00Z,56,29,13,Richard Nixon,1970
1970-11-13T00:00:00Z,1970-11-17T00:00:00Z,56,29,13,Richard Nixon,1970
1970-10-09T00:00:00Z,1970-10-14T00:00:00Z,57,27,14,Richard Nixon,1970
1970-10-09T00:00:00Z,1970-10-14T00:00:00Z,57,27,14,Richard Nixon,1970
1970-09-25T00:00:00Z,1970-09-28T00:00:00Z,51,31,17,Richard Nixon,1970
1970-09-25T00:00:00Z,1970-09-28T00:00:00Z,51,31,17,Richard Nixon,1970
1970-09-11T00:00:00Z,1970-09-14T00:00:00Z,57,29,13,Richard Nixon,1970
1970-09-11T00:00:00Z,1970-09-14T00:00:00Z,57,29,13,Richard Nixon,1970
1970-08-25T00:00:00Z,1970-09-01T00:00:00Z,54,30,14,Richard Nixon,1970
1970-08-25T00:00:00Z,1970-09-01T00:00:00Z,54,30,14,Richard Nixon,1970
1970-07-31T00:00:00Z,1970-08-02T00:00:00Z,54,31,13,Richard Nixon,1970
1970-07-31T00:00:00Z,1970-08-02T00:00:00Z,54,31,13,Richard Nixon,1970
1970-07-09T00:00:00Z,1970-07-14T00:00:00Z,60,28,10,Richard Nixon,1970
1970-07-09T00:00:00Z,1970-07-14T00:00:00Z,60,28,10,Richard Nixon,1970
1970-06-18T00:00:00Z,1970-06-23T00:00:00Z,54,31,14,Richard Nixon,1970
1970-06-18T00:00:00Z,1970-06-23T00:00:00Z,54,31,14,Richard Nixon,1970
1970-05-22T00:00:00Z,1970-05-25T00:00:00Z,59,28,11,Richard Nixon,1970
1970-05-22T00:00:00Z,1970-05-25T00:00:00Z,59,28,11,Richard Nixon,1970
1970-04-29T00:00:00Z,1970-05-03T00:00:00Z,57,31,11,Richard Nixon,1970
1970-04-29T00:00:00Z,1970-05-03T00:00:00Z,57,31,11,Richard Nixon,1970
1970-04-17T00:00:00Z,1970-04-19T00:00:00Z,56,30,13,Richard Nixon,1970
1970-04-17T00:00:00Z,1970-04-19T00:00:00Z,56,30,13,Richard Nixon,1970
1970-03-18T00:00:00Z,1970-03-25T00:00:00Z,53,30,16,Richard Nixon,1970
1970-03-18T00:00:00Z,1970-03-25T00:00:00Z,53,30,16,Richard Nixon,1970
1970-03-13T00:00:00Z,1970-03-15T00:00:00Z,54,34,11,Richard Nixon,1970
1970-03-13T00:00:00Z,1970-03-15T00:00:00Z,54,34,11,Richard Nixon,1970
1970-02-27T00:00:00Z,1970-03-02T00:00:00Z,55,26,17,Richard Nixon,1970
1970-02-27T00:00:00Z,1970-03-02T00:00:00Z,55,26,17,Richard Nixon,1970
1970-01-30T00:00:00Z,1970-02-02T00:00:00Z,60,22,16,Richard Nixon,1970
1970-01-30T00:00:00Z,1970-02-02T00:00:00Z,60,22,16,Richard Nixon,1970
1970-01-15T00:00:00Z,1970-01-20T00:00:00Z,56,20,22,Richard Nixon,1970
1970-01-15T00:00:00Z,1970-01-20T00:00:00Z,56,20,22,Richard Nixon,1970
1970-01-02T00:00:00Z,1970-01-05T00:00:00Z,58,20,21,Richard Nixon,1970
1970-01-02T00:00:00Z,1970-01-05T00:00:00Z,58,20,21,Richard Nixon,1970
1969-12-12T00:00:00Z,1969-12-15T00:00:00Z,56,21,21,Richard Nixon,1969
1969-12-12T00:00:00Z,1969-12-15T00:00:00Z,56,21,21,Richard Nixon,1969
1969-12-01T00:00:00Z,1969-12-30T00:00:00Z,53,37,8,Richard Nixon,1969
1969-12-01T00:00:00Z,1969-12-30T00:00:00Z,53,37,8,Richard Nixon,1969
1969-11-12T00:00:00Z,1969-11-17T00:00:00Z,64,18,16,Richard Nixon,1969
1969-11-12T00:00:00Z,1969-11-17T00:00:00Z,64,18,16,Richard Nixon,1969
1969-10-17T00:00:00Z,1969-10-22T00:00:00Z,55,28,16,Richard Nixon,1969
1969-10-17T00:00:00Z,1969-10-22T00:00:00Z,55,28,16,Richard Nixon,1969
1969-10-02T00:00:00Z,1969-10-07T00:00:00Z,53,22,23,Richard Nixon,1969
1969-10-02T00:00:00Z,1969-10-07T00:00:00Z,53,22,23,Richard Nixon,1969
1969-09-17T00:00:00Z,1969-09-22T00:00:00Z,54,21,23,Richard Nixon,1969
1969-09-17T00:00:00Z,1969-09-22T00:00:00Z,54,21,23,Richard Nixon,1969
1969-09-11T00:00:00Z,1969-09-16T00:00:00Z,56,21,21,Richard Nixon,1969
1969-09-11T00:00:00Z,1969-09-16T00:00:00Z,56,21,21,Richard Nixon,1969
1969-08-14T00:00:00Z,1969-08-19T00:00:00Z,58,18,22,Richard Nixon,1969
1969-08-14T00:00:00Z,1969-08-19T00:00:00Z,58,18,22,Richard Nixon,1969
1969-07-24T00:00:00Z,1969-07-29T00:00:00Z,62,20,16,Richard Nixon,1969
1969-07-24T00:00:00Z,1969-07-29T00:00:00Z,62,20,16,Richard Nixon,1969
1969-07-10T00:00:00Z,1969-07-15T00:00:00Z,57,22,19,Richard Nixon,1969
1969-07-10T00:00:00Z,1969-07-15T00:00:00Z,57,22,19,Richard Nixon,1969
1969-06-19T00:00:00Z,1969-06-24T00:00:00Z,63,15,21,Richard Nixon,1969
1969-06-19T00:00:00Z,1969-06-24T00:00:00Z,63,15,21,Richard Nixon,1969
1969-05-22T00:00:00Z,1969-05-27T00:00:00Z,59,14,25,Richard Nixon,1969
1969-05-22T00:00:00Z,1969-05-27T00:00:00Z,59,14,25,Richard Nixon,1969
1969-05-15T00:00:00Z,1969-05-20T00:00:00Z,62,11,25,Richard Nixon,1969
1969-05-15T00:00:00Z,1969-05-20T00:00:00Z,62,11,25,Richard Nixon,1969
1969-05-01T00:00:00Z,1969-05-06T00:00:00Z,62,15,23,Richard Nixon,1969
1969-05-01T00:00:00Z,1969-05-06T00:00:00Z,62,15,23,Richard Nixon,1969
1969-04-04T00:00:00Z,1969-04-30T00:00:00Z,56,27,15,Richard Nixon,1969
1969-04-04T00:00:00Z,1969-04-10T00:00:00Z,59,11,28,Richard Nixon,1969
1969-04-04T00:00:00Z,1969-04-30T00:00:00Z,56,27,15,Richard Nixon,1969
1969-04-04T00:00:00Z,1969-04-10T00:00:00Z,59,11,28,Richard Nixon,1969
1969-03-27T00:00:00Z,1969-04-01T00:00:00Z,62,10,27,Richard Nixon,1969
1969-03-27T00:00:00Z,1969-04-01T00:00:00Z,62,10,27,Richard Nixon,1969
1969-03-12T00:00:00Z,1969-03-17T00:00:00Z,65,8,26,Richard Nixon,1969
1969-03-12T00:00:00Z,1969-03-17T00:00:00Z,65,8,26,Richard Nixon,1969
1969-02-20T00:00:00Z,1969-02-25T00:00:00Z,59,6,34,Richard Nixon,1969
1969-02-20T00:00:00Z,1969-02-25T00:00:00Z,59,6,34,Richard Nixon,1969
1969-01-23T00:00:00Z,1969-01-28T00:00:00Z,59,5,36,Richard Nixon,1969
1969-01-23T00:00:00Z,1969-01-28T00:00:00Z,59,5,36,Richard Nixon,1969
1969-01-01T00:00:00Z,1969-01-06T00:00:00Z,49,37,14,Lyndon B. Johnson,1969
1969-01-01T00:00:00Z,1969-01-06T00:00:00Z,49,37,14,Lyndon B. Johnson,1969
1968-12-05T00:00:00Z,1968-12-10T00:00:00Z,44,43,12,Lyndon B. Johnson,1968
1968-12-05T00:00:00Z,1968-12-10T00:00:00Z,44,43,12,Lyndon B. Johnson,1968
1968-11-09T00:00:00Z,1968-11-14T00:00:00Z,43,44,12,Lyndon B. Johnson,1968
1968-11-09T00:00:00Z,1968-11-14T00:00:00Z,43,44,12,Lyndon B. Johnson,1968
1968-09-26T00:00:00Z,1968-10-01T00:00:00Z,41,50,7,Lyndon B. Johnson,1968
1968-09-26T00:00:00Z,1968-10-01T00:00:00Z,41,50,7,Lyndon B. Johnson,1968
1968-08-07T00:00:00Z,1968-08-12T00:00:00Z,34,52,13,Lyndon B. Johnson,1968
1968-08-07T00:00:00Z,1968-08-12T00:00:00Z,34,52,13,Lyndon B. Johnson,1968
1968-07-16T00:00:00Z,1968-07-16T00:00:00Z,39,47,12,Lyndon B. Johnson,1968
1968-07-16T00:00:00Z,1968-07-16T00:00:00Z,39,47,12,Lyndon B. Johnson,1968
1968-06-26T00:00:00Z,1968-07-01T00:00:00Z,39,47,13,Lyndon B. Johnson,1968
1968-06-26T00:00:00Z,1968-07-01T00:00:00Z,39,47,13,Lyndon B. Johnson,1968
1968-06-13T00:00:00Z,1968-06-18T00:00:00Z,42,44,12,Lyndon B. Johnson,1968
1968-06-13T00:00:00Z,1968-06-18T00:00:00Z,42,44,12,Lyndon B. Johnson,1968
1968-05-23T00:00:00Z,1968-05-28T00:00:00Z,40,45,13,Lyndon B. Johnson,1968
1968-05-23T00:00:00Z,1968-05-28T00:00:00Z,40,45,13,Lyndon B. Johnson,1968
1968-05-02T00:00:00Z,1968-05-07T00:00:00Z,46,42,11,Lyndon B. Johnson,1968
1968-05-02T00:00:00Z,1968-05-07T00:00:00Z,46,42,11,Lyndon B. Johnson,1968
1968-04-04T00:00:00Z,1968-04-09T00:00:00Z,50,37,12,Lyndon B. Johnson,1968
1968-04-04T00:00:00Z,1968-04-09T00:00:00Z,50,37,12,Lyndon B. Johnson,1968
1968-02-22T00:00:00Z,1968-02-27T00:00:00Z,41,48,10,Lyndon B. Johnson,1968
1968-02-22T00:00:00Z,1968-02-27T00:00:00Z,41,48,10,Lyndon B. Johnson,1968
1968-02-02T00:00:00Z,1968-02-06T00:00:00Z,40,46,12,Lyndon B. Johnson,1968
1968-02-02T00:00:00Z,1968-02-06T00:00:00Z,40,46,12,Lyndon B. Johnson,1968
1968-01-04T00:00:00Z,1968-01-09T00:00:00Z,48,38,12,Lyndon B. Johnson,1968
1968-01-04T00:00:00Z,1968-01-09T00:00:00Z,48,38,12,Lyndon B. Johnson,1968
1967-12-07T00:00:00Z,1967-12-12T00:00:00Z,44,40,14,Lyndon B. Johnson,1967
1967-12-07T00:00:00Z,1967-12-12T00:00:00Z,44,40,14,Lyndon B. Johnson,1967
1967-11-16T00:00:00Z,1967-11-21T00:00:00Z,41,45,12,Lyndon B. Johnson,1967
1967-11-16T00:00:00Z,1967-11-21T00:00:00Z,41,45,12,Lyndon B. Johnson,1967
1967-10-27T00:00:00Z,1967-11-01T00:00:00Z,40,47,12,Lyndon B. Johnson,1967
1967-10-27T00:00:00Z,1967-11-01T00:00:00Z,40,47,12,Lyndon B. Johnson,1967
1967-10-06T00:00:00Z,1967-10-11T00:00:00Z,37,50,11,Lyndon B. Johnson,1967
1967-10-06T00:00:00Z,1967-10-11T00:00:00Z,37,50,11,Lyndon B. Johnson,1967
1967-09-14T00:00:00Z,1967-09-19T00:00:00Z,37,47,15,Lyndon B. Johnson,1967
1967-09-14T00:00:00Z,1967-09-19T00:00:00Z,37,47,15,Lyndon B. Johnson,1967
1967-08-24T00:00:00Z,1967-08-29T00:00:00Z,38,48,13,Lyndon B. Johnson,1967
1967-08-24T00:00:00Z,1967-08-29T00:00:00Z,38,48,13,Lyndon B. Johnson,1967
1967-08-03T00:00:00Z,1967-08-08T00:00:00Z,39,47,13,Lyndon B. Johnson,1967
1967-08-03T00:00:00Z,1967-08-08T00:00:00Z,39,47,13,Lyndon B. Johnson,1967
1967-07-13T00:00:00Z,1967-07-18T00:00:00Z,46,39,14,Lyndon B. Johnson,1967
1967-07-13T00:00:00Z,1967-07-18T00:00:00Z,46,39,14,Lyndon B. Johnson,1967
1967-06-22T00:00:00Z,1967-06-27T00:00:00Z,50,35,13,Lyndon B. Johnson,1967
1967-06-22T00:00:00Z,1967-06-27T00:00:00Z,50,35,13,Lyndon B. Johnson,1967
1967-06-02T00:00:00Z,1967-06-07T00:00:00Z,43,39,16,Lyndon B. Johnson,1967
1967-06-02T00:00:00Z,1967-06-07T00:00:00Z,43,39,16,Lyndon B. Johnson,1967
1967-05-11T00:00:00Z,1967-05-16T00:00:00Z,41,39,18,Lyndon B. Johnson,1967
1967-05-11T00:00:00Z,1967-05-16T00:00:00Z,41,39,18,Lyndon B. Johnson,1967
1967-04-19T00:00:00Z,1967-04-24T00:00:00Z,48,36,14,Lyndon B. Johnson,1967
1967-04-19T00:00:00Z,1967-04-24T00:00:00Z,48,36,14,Lyndon B. Johnson,1967
1967-03-30T00:00:00Z,1967-04-04T00:00:00Z,45,38,15,Lyndon B. Johnson,1967
1967-03-30T00:00:00Z,1967-04-04T00:00:00Z,45,38,15,Lyndon B. Johnson,1967
1967-03-09T00:00:00Z,1967-03-14T00:00:00Z,44,41,14,Lyndon B. Johnson,1967
1967-03-09T00:00:00Z,1967-03-14T00:00:00Z,44,41,14,Lyndon B. Johnson,1967
1967-02-16T00:00:00Z,1967-02-21T00:00:00Z,44,42,12,Lyndon B. Johnson,1967
1967-02-16T00:00:00Z,1967-02-21T00:00:00Z,44,42,12,Lyndon B. Johnson,1967
1967-01-26T00:00:00Z,1967-01-31T00:00:00Z,45,36,17,Lyndon B. Johnson,1967
1967-01-26T00:00:00Z,1967-01-31T00:00:00Z,45,36,17,Lyndon B. Johnson,1967
1967-01-07T00:00:00Z,1967-01-12T00:00:00Z,46,37,16,Lyndon B. Johnson,1967
1967-01-07T00:00:00Z,1967-01-12T00:00:00Z,46,37,16,Lyndon B. Johnson,1967
1966-12-08T00:00:00Z,1966-12-13T00:00:00Z,43,46,10,Lyndon B. Johnson,1966
1966-12-08T00:00:00Z,1966-12-13T00:00:00Z,43,46,10,Lyndon B. Johnson,1966
1966-11-10T00:00:00Z,1966-11-15T00:00:00Z,48,35,16,Lyndon B. Johnson,1966
1966-11-10T00:00:00Z,1966-11-15T00:00:00Z,48,35,16,Lyndon B. Johnson,1966
1966-10-21T00:00:00Z,1966-10-26T00:00:00Z,44,40,14,Lyndon B. Johnson,1966
1966-10-21T00:00:00Z,1966-10-26T00:00:00Z,44,40,14,Lyndon B. Johnson,1966
1966-09-30T00:00:00Z,1966-10-06T00:00:00Z,44,41,13,Lyndon B. Johnson,1966
1966-09-30T00:00:00Z,1966-10-06T00:00:00Z,44,41,13,Lyndon B. Johnson,1966
1966-08-18T00:00:00Z,1966-08-23T00:00:00Z,46,38,14,Lyndon B. Johnson,1966
1966-08-18T00:00:00Z,1966-08-23T00:00:00Z,46,38,14,Lyndon B. Johnson,1966
1966-07-29T00:00:00Z,1966-08-03T00:00:00Z,51,38,10,Lyndon B. Johnson,1966
1966-07-29T00:00:00Z,1966-08-03T00:00:00Z,51,38,10,Lyndon B. Johnson,1966
1966-07-08T00:00:00Z,1966-07-13T00:00:00Z,55,30,13,Lyndon B. Johnson,1966
1966-07-08T00:00:00Z,1966-07-13T00:00:00Z,55,30,13,Lyndon B. Johnson,1966
1966-06-16T00:00:00Z,1966-06-21T00:00:00Z,48,38,13,Lyndon B. Johnson,1966
1966-06-16T00:00:00Z,1966-06-21T00:00:00Z,48,38,13,Lyndon B. Johnson,1966
1966-05-19T00:00:00Z,1966-05-24T00:00:00Z,50,32,16,Lyndon B. Johnson,1966
1966-05-19T00:00:00Z,1966-05-24T00:00:00Z,50,32,16,Lyndon B. Johnson,1966
1966-05-05T00:00:00Z,1966-05-10T00:00:00Z,46,33,20,Lyndon B. Johnson,1966
1966-05-05T00:00:00Z,1966-05-10T00:00:00Z,46,33,20,Lyndon B. Johnson,1966
1966-04-14T00:00:00Z,1966-04-19T00:00:00Z,53,33,13,Lyndon B. Johnson,1966
1966-04-14T00:00:00Z,1966-04-19T00:00:00Z,53,33,13,Lyndon B. Johnson,1966
1966-03-22T00:00:00Z,1966-03-22T00:00:00Z,56,28,14,Lyndon B. Johnson,1966
1966-03-22T00:00:00Z,1966-03-22T00:00:00Z,56,28,14,Lyndon B. Johnson,1966
1966-03-01T00:00:00Z,1966-03-30T00:00:00Z,57,27,14,Lyndon B. Johnson,1966
1966-03-01T00:00:00Z,1966-03-30T00:00:00Z,57,27,14,Lyndon B. Johnson,1966
1966-02-10T00:00:00Z,1966-02-15T00:00:00Z,55,34,10,Lyndon B. Johnson,1966
1966-02-10T00:00:00Z,1966-02-15T00:00:00Z,55,34,10,Lyndon B. Johnson,1966
1966-01-21T00:00:00Z,1966-01-26T00:00:00Z,61,26,12,Lyndon B. Johnson,1966
1966-01-21T00:00:00Z,1966-01-26T00:00:00Z,61,26,12,Lyndon B. Johnson,1966
1965-12-31T00:00:00Z,1966-01-05T00:00:00Z,59,23,17,Lyndon B. Johnson,1965
1965-12-31T00:00:00Z,1966-01-05T00:00:00Z,59,23,17,Lyndon B. Johnson,1965
1965-12-11T00:00:00Z,1965-12-16T00:00:00Z,63,25,10,Lyndon B. Johnson,1965
1965-12-11T00:00:00Z,1965-12-16T00:00:00Z,63,25,10,Lyndon B. Johnson,1965
1965-11-16T00:00:00Z,1965-11-16T00:00:00Z,62,22,15,Lyndon B. Johnson,1965
1965-11-16T00:00:00Z,1965-11-16T00:00:00Z,62,22,15,Lyndon B. Johnson,1965
1965-10-29T00:00:00Z,1965-11-02T00:00:00Z,64,21,13,Lyndon B. Johnson,1965
1965-10-29T00:00:00Z,1965-11-02T00:00:00Z,64,21,13,Lyndon B. Johnson,1965
1965-10-08T00:00:00Z,1965-10-13T00:00:00Z,65,21,12,Lyndon B. Johnson,1965
1965-10-08T00:00:00Z,1965-10-13T00:00:00Z,65,21,12,Lyndon B. Johnson,1965
1965-09-16T00:00:00Z,1965-09-21T00:00:00Z,63,23,13,Lyndon B. Johnson,1965
1965-09-16T00:00:00Z,1965-09-21T00:00:00Z,63,23,13,Lyndon B. Johnson,1965
1965-08-27T00:00:00Z,1965-09-01T00:00:00Z,63,24,11,Lyndon B. Johnson,1965
1965-08-27T00:00:00Z,1965-09-01T00:00:00Z,63,24,11,Lyndon B. Johnson,1965
1965-08-05T00:00:00Z,1965-08-10T00:00:00Z,65,22,12,Lyndon B. Johnson,1965
1965-08-05T00:00:00Z,1965-08-10T00:00:00Z,65,22,12,Lyndon B. Johnson,1965
1965-07-16T00:00:00Z,1965-07-21T00:00:00Z,65,19,14,Lyndon B. Johnson,1965
1965-07-16T00:00:00Z,1965-07-21T00:00:00Z,65,19,14,Lyndon B. Johnson,1965
1965-06-24T00:00:00Z,1965-06-29T00:00:00Z,65,20,13,Lyndon B. Johnson,1965
1965-06-24T00:00:00Z,1965-06-29T00:00:00Z,65,20,13,Lyndon B. Johnson,1965
1965-06-04T00:00:00Z,1965-06-09T00:00:00Z,68,18,12,Lyndon B. Johnson,1965
1965-06-04T00:00:00Z,1965-06-09T00:00:00Z,68,18,12,Lyndon B. Johnson,1965
1965-05-13T00:00:00Z,1965-05-18T00:00:00Z,70,17,12,Lyndon B. Johnson,1965
1965-05-13T00:00:00Z,1965-05-18T00:00:00Z,70,17,12,Lyndon B. Johnson,1965
1965-04-23T00:00:00Z,1965-04-28T00:00:00Z,63,22,14,Lyndon B. Johnson,1965
1965-04-23T00:00:00Z,1965-04-28T00:00:00Z,63,22,14,Lyndon B. Johnson,1965
1965-04-02T00:00:00Z,1965-04-07T00:00:00Z,66,21,11,Lyndon B. Johnson,1965
1965-04-02T00:00:00Z,1965-04-07T00:00:00Z,66,21,11,Lyndon B. Johnson,1965
1965-03-16T00:00:00Z,1965-03-16T00:00:00Z,69,20,10,Lyndon B. Johnson,1965
1965-03-16T00:00:00Z,1965-03-16T00:00:00Z,69,20,10,Lyndon B. Johnson,1965
1965-02-19T00:00:00Z,1965-02-24T00:00:00Z,68,17,13,Lyndon B. Johnson,1965
1965-02-19T00:00:00Z,1965-02-24T00:00:00Z,68,17,13,Lyndon B. Johnson,1965
1965-01-28T00:00:00Z,1965-02-02T00:00:00Z,70,14,15,Lyndon B. Johnson,1965
1965-01-28T00:00:00Z,1965-02-02T00:00:00Z,70,14,15,Lyndon B. Johnson,1965
1965-01-07T00:00:00Z,1965-01-12T00:00:00Z,70,15,13,Lyndon B. Johnson,1965
1965-01-07T00:00:00Z,1965-01-12T00:00:00Z,70,15,13,Lyndon B. Johnson,1965
1964-11-20T00:00:00Z,1964-11-25T00:00:00Z,68,18,13,Lyndon B. Johnson,1964
1964-11-20T00:00:00Z,1964-11-25T00:00:00Z,68,18,13,Lyndon B. Johnson,1964
1964-06-25T00:00:00Z,1964-06-30T00:00:00Z,73,14,11,Lyndon B. Johnson,1964
1964-06-25T00:00:00Z,1964-06-30T00:00:00Z,73,14,11,Lyndon B. Johnson,1964
1964-06-11T00:00:00Z,1964-06-16T00:00:00Z,74,13,11,Lyndon B. Johnson,1964
1964-06-11T00:00:00Z,1964-06-16T00:00:00Z,74,13,11,Lyndon B. Johnson,1964
1964-06-02T00:00:00Z,1964-06-02T00:00:00Z,73,12,13,Lyndon B. Johnson,1964
1964-06-02T00:00:00Z,1964-06-02T00:00:00Z,73,12,13,Lyndon B. Johnson,1964
1964-05-20T00:00:00Z,1964-05-20T00:00:00Z,73,13,12,Lyndon B. Johnson,1964
1964-05-20T00:00:00Z,1964-05-20T00:00:00Z,73,13,12,Lyndon B. Johnson,1964
1964-05-04T00:00:00Z,1964-05-04T00:00:00Z,75,10,14,Lyndon B. Johnson,1964
1964-05-04T00:00:00Z,1964-05-04T00:00:00Z,75,10,14,Lyndon B. Johnson,1964
1964-04-24T00:00:00Z,1964-04-29T00:00:00Z,74,10,14,Lyndon B. Johnson,1964
1964-04-24T00:00:00Z,1964-04-29T00:00:00Z,74,10,14,Lyndon B. Johnson,1964
1964-03-27T00:00:00Z,1964-04-02T00:00:00Z,75,11,12,Lyndon B. Johnson,1964
1964-03-27T00:00:00Z,1964-04-02T00:00:00Z,75,11,12,Lyndon B. Johnson,1964
1964-03-13T00:00:00Z,1964-03-17T00:00:00Z,77,8,13,Lyndon B. Johnson,1964
1964-03-13T00:00:00Z,1964-03-17T00:00:00Z,77,8,13,Lyndon B. Johnson,1964
1964-02-28T00:00:00Z,1964-03-05T00:00:00Z,79,8,11,Lyndon B. Johnson,1964
1964-02-28T00:00:00Z,1964-03-05T00:00:00Z,79,8,11,Lyndon B. Johnson,1964
1964-02-11T00:00:00Z,1964-02-11T00:00:00Z,73,8,17,Lyndon B. Johnson,1964
1964-02-11T00:00:00Z,1964-02-11T00:00:00Z,73,8,17,Lyndon B. Johnson,1964
1964-01-30T00:00:00Z,1964-02-05T00:00:00Z,75,7,16,Lyndon B. Johnson,1964
1964-01-30T00:00:00Z,1964-02-05T00:00:00Z,75,7,16,Lyndon B. Johnson,1964
1964-01-02T00:00:00Z,1964-01-07T00:00:00Z,76,5,17,Lyndon B. Johnson,1964
1964-01-02T00:00:00Z,1964-01-07T00:00:00Z,76,5,17,Lyndon B. Johnson,1964
1963-12-12T00:00:00Z,1963-12-17T00:00:00Z,73,4,22,Lyndon B. Johnson,1963
1963-12-12T00:00:00Z,1963-12-17T00:00:00Z,73,4,22,Lyndon B. Johnson,1963
1963-12-05T00:00:00Z,1963-12-10T00:00:00Z,77,2,19,Lyndon B. Johnson,1963
1963-12-05T00:00:00Z,1963-12-10T00:00:00Z,77,2,19,Lyndon B. Johnson,1963
1963-11-08T00:00:00Z,1963-11-13T00:00:00Z,58,30,11,John F. Kennedy,1963
1963-11-08T00:00:00Z,1963-11-13T00:00:00Z,58,30,11,John F. Kennedy,1963
1963-10-09T00:00:00Z,1963-10-09T00:00:00Z,58,28,13,John F. Kennedy,1963
1963-10-09T00:00:00Z,1963-10-09T00:00:00Z,58,28,13,John F. Kennedy,1963
1963-09-10T00:00:00Z,1963-09-10T00:00:00Z,56,29,14,John F. Kennedy,1963
1963-09-10T00:00:00Z,1963-09-10T00:00:00Z,56,29,14,John F. Kennedy,1963
1963-08-15T00:00:00Z,1963-08-20T00:00:00Z,62,25,11,John F. Kennedy,1963
1963-08-15T00:00:00Z,1963-08-20T00:00:00Z,62,25,11,John F. Kennedy,1963
1963-07-18T00:00:00Z,1963-07-23T00:00:00Z,60,27,12,John F. Kennedy,1963
1963-07-18T00:00:00Z,1963-07-23T00:00:00Z,60,27,12,John F. Kennedy,1963
1963-05-23T00:00:00Z,1963-05-28T00:00:00Z,63,24,11,John F. Kennedy,1963
1963-05-23T00:00:00Z,1963-05-28T00:00:00Z,63,24,11,John F. Kennedy,1963
1963-05-06T00:00:00Z,1963-05-06T00:00:00Z,64,23,12,John F. Kennedy,1963
1963-05-06T00:00:00Z,1963-05-06T00:00:00Z,64,23,12,John F. Kennedy,1963
1963-05-02T00:00:00Z,1963-05-02T00:00:00Z,63,24,11,John F. Kennedy,1963
1963-05-02T00:00:00Z,1963-05-02T00:00:00Z,63,24,11,John F. Kennedy,1963
1963-04-04T00:00:00Z,1963-04-09T00:00:00Z,65,21,13,John F. Kennedy,1963
